Finger 0 Metacarpal Bone X,Finger 0 Metacarpal Bone Y,Finger 0 Metacarpal Bone Z,Finger 0 Proximal Bone X,Finger 0 Proximal Bone Y,Finger 0 Proximal Bone Z,Finger 0 Intermediate Bone X,Finger 0 Intermediate Bone Y,Finger 0 Intermediate Bone Z,Finger 0 Distal Bone X,Finger 0 Distal Bone Y,Finger 0 Distal Bone Z,Finger 1 Metacarpal Bone X,Finger 1 Metacarpal Bone Y,Finger 1 Metacarpal Bone Z,Finger 1 Proximal Bone X,Finger 1 Proximal Bone Y,Finger 1 Proximal Bone Z,Finger 1 Intermediate Bone X,Finger 1 Intermediate Bone Y,Finger 1 Intermediate Bone Z,Finger 1 Distal Bone X,Finger 1 Distal Bone Y,Finger 1 Distal Bone Z,Finger 2 Metacarpal Bone X,Finger 2 Metacarpal Bone Y,Finger 2 Metacarpal Bone Z,Finger 2 Proximal Bone X,Finger 2 Proximal Bone Y,Finger 2 Proximal Bone Z,Finger 2 Intermediate Bone X,Finger 2 Intermediate Bone Y,Finger 2 Intermediate Bone Z,Finger 2 Distal Bone X,Finger 2 Distal Bone Y,Finger 2 Distal Bone Z,Finger 3 Metacarpal Bone X,Finger 3 Metacarpal Bone Y,Finger 3 Metacarpal Bone Z,Finger 3 Proximal Bone X,Finger 3 Proximal Bone Y,Finger 3 Proximal Bone Z,Finger 3 Intermediate Bone X,Finger 3 Intermediate Bone Y,Finger 3 Intermediate Bone Z,Finger 3 Distal Bone X,Finger 3 Distal Bone Y,Finger 3 Distal Bone Z,Finger 4 Metacarpal Bone X,Finger 4 Metacarpal Bone Y,Finger 4 Metacarpal Bone Z,Finger 4 Proximal Bone X,Finger 4 Proximal Bone Y,Finger 4 Proximal Bone Z,Finger 4 Intermediate Bone X,Finger 4 Intermediate Bone Y,Finger 4 Intermediate Bone Z,Finger 4 Distal Bone X,Finger 4 Distal Bone Y,Finger 4 Distal Bone Z,Hand sign
-9.897635,-24.415604,41.734104,-17.044331,-24.639435,22.410217,-25.874716,-25.487885,-10.553599,-24.702896,-26.921616,-30.753475,-15.401814,3.472031,14.588200,-24.668228,-2.414917,-24.321280,-22.347801,-22.417191,-25.020292,-17.926899,-26.122437,-11.300616,-0.601231,3.227905,11.227398,-7.517866,-5.497375,-25.605745,-9.002956,-27.666046,-22.365387,-6.497017,-30.454163,-5.485275,14.143543,0.827911,11.003422,10.759598,-7.414230,-22.573616,5.924473,-28.093689,-19.067635,5.407291,-30.901581,-2.430630,28.356518,-4.869293,12.109333,27.163013,-8.516876,-18.470060,19.443180,-23.747345,-18.176043,17.151234,-25.525299,-5.683443,0.000000
-9.980106,-23.912552,42.007744,-17.158165,-24.345688,22.688751,-26.054159,-25.521423,-10.271791,-24.993599,-27.093491,-30.510128,-15.477711,3.571854,14.454727,-24.522224,-3.261795,-23.855621,-22.197861,-23.386978,-23.559658,-17.983419,-26.549759,-9.639889,-0.679951,3.423508,11.187775,-7.562267,-5.964401,-25.300123,-9.177319,-28.131302,-21.478703,-6.772064,-30.545044,-4.559494,14.073730,1.072418,11.051010,10.756809,-7.748108,-22.220814,5.803383,-28.430420,-18.232674,5.124477,-30.974899,-1.553421,28.322102,-4.531815,12.305435,27.196033,-8.658630,-18.118887,19.374737,-23.866135,-17.528606,16.863571,-25.452560,-5.003933,0.000000
-9.167971,-24.180176,41.848293,-16.090874,-24.747986,22.440002,-24.902945,-25.975586,-10.588257,-24.264528,-27.265106,-30.923069,-15.496006,3.277679,14.570133,-24.852930,-3.417419,-24.083359,-22.379879,-23.337067,-24.255041,-17.966072,-26.558655,-10.401937,-0.734577,3.295807,11.195866,-7.582039,-6.048981,-25.398647,-8.720013,-28.036285,-21.688730,-6.186993,-30.328842,-4.717291,14.066807,1.252686,10.993713,10.755840,-7.459808,-22.373482,6.271786,-28.008102,-18.438337,5.789471,-30.486115,-1.677284,28.498783,-3.944000,12.216320,27.268688,-7.917282,-18.308090,19.764141,-23.066650,-17.746792,17.410305,-24.639008,-5.126129,0.000000
-7.904257,-24.858246,41.452072,-14.739037,-25.503387,22.013441,-23.971724,-26.848846,-10.970087,-23.903286,-28.285446,-31.250689,-15.338297,2.874054,14.939051,-25.445303,-3.038208,-24.338627,-22.814606,-22.737976,-25.676176,-18.054262,-26.528259,-12.084037,-0.631134,3.025635,11.250391,-7.842762,-5.788986,-25.689978,-8.417801,-27.513641,-22.536472,-5.560547,-29.887573,-5.547909,14.205585,1.283386,10.777544,10.480309,-6.935135,-22.829050,6.464920,-27.316879,-19.209888,6.360897,-29.785660,-2.414858,28.797810,-3.558609,11.724947,27.104671,-7.092346,-18.892355,19.900936,-22.226715,-18.428612,17.858395,-23.838470,-5.758278,0.000000
-7.809832,-21.565887,43.028240,-14.292475,-23.165421,23.509941,-22.665285,-26.470505,-9.556861,-22.118895,-29.772537,-29.704430,-15.184828,4.201950,14.812611,-25.787125,-4.346161,-23.830074,-23.526241,-23.962677,-23.666805,-18.651312,-26.541122,-9.841244,-0.509708,3.807419,11.031303,-8.482183,-7.346420,-25.334009,-9.466106,-28.490936,-20.831326,-6.128647,-29.562668,-3.764151,14.287884,1.773148,10.586426,9.950184,-8.561691,-22.662968,5.568073,-28.390381,-17.910963,5.802341,-29.736526,-0.973646,28.842808,-3.197830,11.787861,26.771721,-8.689896,-18.794003,19.316761,-23.480789,-17.503736,17.472229,-24.265091,-4.710052,0.000000
-7.421341,-20.840439,43.175674,-13.897310,-22.713425,23.654449,-22.020565,-26.547791,-9.447813,-21.027880,-30.239380,-29.539709,-15.066686,4.291992,14.895912,-26.133213,-4.563965,-23.844387,-24.013905,-24.129959,-23.807394,-18.978405,-26.809464,-10.027334,-0.446896,3.921173,11.023720,-8.585922,-7.592636,-25.418594,-9.402763,-28.690033,-20.951847,-5.941914,-29.701630,-3.895718,14.354523,1.951447,10.493450,9.918423,-8.703064,-22.910782,5.786816,-28.569366,-18.247593,6.188293,-29.977600,-1.311434,28.898056,-3.022156,11.616341,26.698036,-8.793060,-19.139767,19.427753,-23.700836,-17.929510,17.740440,-24.675171,-5.127419,0.000000
-8.273117,-19.162903,44.350052,-14.561426,-21.426559,24.790052,-21.927460,-26.276199,-8.330408,-20.061724,-31.115982,-28.123924,-14.957027,4.964188,14.579691,-25.995636,-5.427734,-23.464712,-24.182961,-25.426804,-22.370449,-19.330578,-27.737595,-8.575445,-0.339981,4.577774,10.843973,-8.716040,-8.364395,-24.947659,-10.099689,-29.720993,-19.543295,-6.759970,-30.386581,-2.579803,14.416872,2.295303,10.414713,9.806414,-9.699997,-22.465586,5.226034,-29.746109,-17.043556,5.558374,-30.865616,-0.175583,28.740988,-3.152969,11.704203,26.451754,-10.156326,-18.709223,18.895067,-25.160599,-16.899075,17.230993,-25.924210,-4.121944,0.000000
-8.283560,-17.490479,44.962669,-14.639117,-20.255066,25.470688,-21.691231,-26.262009,-7.488901,-19.323498,-32.171616,-26.979713,-14.899706,5.441650,14.452995,-25.923199,-6.185272,-23.151257,-24.081852,-26.174683,-21.336700,-19.298159,-28.123627,-7.431591,-0.278532,4.950714,10.700710,-8.759554,-9.116730,-24.725815,-10.188111,-30.456696,-18.763956,-6.839140,-30.819763,-1.821667,14.472023,2.634720,10.306969,9.749470,-10.400482,-22.290073,5.148148,-30.461075,-16.406469,5.549675,-31.320312,0.433575,28.733891,-2.903046,11.712730,26.340942,-10.873657,-18.525738,18.753334,-25.944962,-16.338058,17.150745,-26.544403,-3.575121,0.000000
-7.981643,-17.669281,45.339806,-14.388685,-20.497787,25.870468,-21.356182,-26.709915,-7.041285,-18.918335,-32.815720,-26.516655,-14.694757,5.345352,14.596035,-26.034286,-6.272476,-22.950207,-24.144150,-26.463852,-21.277952,-19.388937,-28.715012,-7.419003,-0.109100,5.049789,10.678738,-8.869467,-9.149551,-24.488209,-10.249483,-30.781326,-18.365517,-6.973390,-31.280014,-1.463583,14.637554,2.751938,10.094505,9.608360,-10.404221,-22.289843,5.093800,-30.722275,-16.236391,5.569698,-31.703049,0.558634,28.832611,-2.927734,11.289455,26.146160,-10.992630,-18.808090,18.709251,-26.235184,-16.430370,17.294891,-26.926773,-3.655903,0.000000
-8.334973,-18.000977,45.740860,-14.438192,-20.837418,26.177679,-20.308943,-27.142944,-6.818415,-16.260601,-33.327591,-25.812250,-14.781376,5.018173,14.448057,-25.342602,-7.158737,-22.356882,-22.882143,-27.746750,-19.837940,-18.390953,-30.118591,-5.848110,-0.165392,5.258408,10.638956,-8.622427,-9.364288,-23.837397,-10.024875,-31.554794,-17.022629,-7.116875,-32.156982,-0.191572,14.607576,3.134903,10.106302,9.720980,-10.360001,-21.616077,5.142357,-31.140305,-14.940998,5.431705,-32.179672,1.767740,28.746778,-2.628571,11.319708,26.108168,-10.903854,-18.285372,18.511564,-26.299789,-15.431506,16.882124,-26.773788,-2.717443,0.000000
-8.226082,-17.517731,46.016701,-13.972003,-20.618225,26.354219,-18.544985,-27.256424,-6.716988,-13.072744,-33.275772,-25.471365,-14.795366,5.078629,14.425753,-25.046951,-7.807571,-22.024155,-22.213768,-28.417587,-19.026428,-17.831585,-30.782486,-4.899225,-0.172482,5.423401,10.561422,-8.603793,-9.844406,-23.517361,-9.886437,-32.257309,-16.268923,-7.016596,-32.923615,0.549599,14.620664,3.485397,10.020521,9.704574,-10.594666,-21.294750,5.229207,-31.592072,-14.160342,5.545999,-32.669632,2.550314,28.740490,-2.270615,11.257345,25.992157,-11.007950,-18.100277,18.308254,-26.439697,-14.906903,16.526466,-26.799576,-2.170975,0.000000
-7.751247,-16.847626,46.319523,-13.147518,-20.061035,26.537907,-16.826649,-26.937378,-6.619055,-10.452424,-33.104233,-25.076210,-14.451227,5.586151,14.653439,-25.624378,-7.466309,-21.836489,-23.166264,-27.993011,-19.025217,-18.620270,-30.430283,-4.918415,0.115142,5.515915,10.490414,-9.124693,-10.033417,-23.386896,-10.651774,-32.240234,-15.947120,-7.603521,-32.732971,0.899094,14.863955,3.353455,9.708454,9.253997,-11.079163,-21.411140,4.613254,-31.883331,-13.986383,5.100904,-32.746277,2.778439,28.877998,-2.656433,10.765949,25.539452,-11.750916,-18.522644,17.693691,-26.979797,-15.080952,16.019901,-27.111847,-2.286510,0.000000
-7.661346,-15.107193,47.036617,-12.614296,-19.164276,27.279781,-15.518282,-27.435364,-5.662394,-8.703074,-34.341644,-23.746517,-14.411843,6.024841,14.463875,-25.683090,-8.362610,-21.686800,-23.134605,-28.954559,-18.436314,-18.467968,-31.191254,-4.355844,0.141683,5.981873,10.275032,-9.105347,-10.859100,-23.214708,-10.554131,-33.035019,-15.241089,-7.546939,-33.246643,1.603439,14.887368,3.761749,9.513336,9.274688,-11.835052,-21.272177,4.751554,-32.505615,-13.344646,5.249269,-33.011902,3.445072,28.940666,-2.155914,10.744015,25.535572,-12.316269,-18.374035,17.759174,-27.448227,-14.552386,16.115543,-27.306091,-1.715609,0.000000
-9.314904,-12.656204,47.443474,-14.136959,-16.564255,27.615158,-16.760370,-25.072891,-5.259548,-9.674623,-32.821960,-22.812672,-14.215994,7.532974,13.973808,-25.731722,-7.248779,-22.230677,-24.478176,-27.620224,-18.565296,-20.226364,-29.432373,-4.315990,0.404358,6.332642,10.053478,-9.411310,-10.957474,-23.480873,-12.505286,-32.526779,-15.238432,-9.877874,-32.254898,1.674065,14.958835,3.006943,9.636482,8.920150,-13.210419,-21.212698,2.985757,-33.118835,-13.180075,3.083826,-33.083847,3.656090,28.645256,-3.657837,11.337132,25.148895,-14.573044,-17.906269,16.446899,-28.999283,-14.153862,14.550059,-28.476059,-1.318724,0.000000
-7.288474,-12.832626,47.541428,-12.051462,-17.470932,27.820236,-14.531469,-26.863663,-4.927216,-7.418791,-34.589691,-22.681282,-14.583891,6.581131,14.178097,-25.833012,-9.505112,-22.097748,-23.112511,-29.684250,-18.765755,-18.267082,-31.372665,-4.622038,-0.004592,6.366318,9.993591,-9.005297,-12.063034,-23.643419,-10.078285,-33.791275,-15.640101,-6.967041,-33.507736,1.264679,14.781790,4.410919,9.350624,9.648115,-12.619766,-21.660622,5.707097,-33.007492,-13.798808,6.224859,-33.157120,3.072662,29.014641,-1.010269,10.886372,25.957043,-12.470490,-18.534058,18.661121,-27.578033,-14.841018,17.030605,-27.395248,-1.906200,0.000000
-9.554862,-12.872696,47.647011,-14.819162,-16.224121,27.811785,-17.832550,-24.141617,-5.095486,-10.824603,-31.947739,-22.765402,-13.898499,7.770920,14.078962,-25.877836,-6.476227,-21.789078,-25.109905,-26.991714,-17.855928,-20.951870,-28.913101,-3.584465,0.666991,6.321976,10.074724,-9.661625,-10.505997,-23.091885,-13.337966,-31.921463,-14.482524,-10.879685,-31.473160,2.460653,15.083740,2.415695,9.536764,8.509851,-13.420105,-21.079737,2.117654,-32.977020,-12.781829,2.214077,-32.727737,4.113295,28.683823,-4.562881,11.107759,24.520756,-15.083878,-17.993061,15.333712,-29.020126,-14.025448,13.602629,-28.408615,-1.068428,0.000000
-9.738142,-13.954178,47.439430,-14.941463,-16.987778,27.530432,-17.537897,-24.221161,-5.519535,-9.884027,-31.369614,-23.158142,-13.995874,7.203156,14.155066,-25.521841,-6.610123,-21.513958,-24.491781,-27.326309,-17.413063,-20.548836,-29.377502,-3.102125,0.599543,6.270706,10.205290,-9.439218,-10.110016,-22.861511,-13.072440,-31.892990,-14.224706,-10.869830,-31.729477,2.716171,15.028976,2.395187,9.620195,8.610898,-12.947189,-20.942188,2.258178,-32.744431,-12.664191,2.277263,-32.774994,4.234243,28.685404,-4.558762,11.085096,24.473310,-14.496216,-17.945263,15.162120,-28.404327,-13.970391,13.406182,-27.901260,-0.992039,0.000000
-9.548895,-14.601746,47.292297,-14.617760,-17.763901,27.360924,-16.796289,-24.905426,-5.732847,-8.694368,-31.528641,-23.407415,-14.213617,6.585861,14.142826,-25.231764,-7.429947,-21.391943,-23.629328,-28.220963,-17.150522,-19.681063,-30.267868,-2.821495,0.402458,6.317764,10.261978,-9.102879,-10.191757,-22.871212,-12.162603,-32.487564,-14.390491,-9.979522,-32.763443,2.511753,14.939749,2.876480,9.690159,8.987098,-12.494583,-20.907713,3.093515,-32.852676,-12.761910,3.061329,-33.355408,4.092724,28.671377,-3.872543,11.126938,24.849400,-13.792862,-17.879234,15.909431,-28.169357,-13.959548,14.051983,-27.952805,-1.013866,0.000000
-8.965240,-13.924820,47.501133,-13.934906,-17.585937,27.629292,-15.968216,-25.344849,-5.358080,-7.825663,-32.000946,-23.039295,-14.378279,6.609558,14.066875,-25.197948,-8.319687,-21.353104,-23.104202,-28.900177,-16.910839,-18.992912,-30.592972,-2.559326,0.238111,6.412872,10.135620,-8.836967,-10.926331,-22.875292,-11.165835,-33.143890,-14.209078,-8.852574,-33.169922,2.691519,14.873735,3.426086,9.609848,9.303808,-12.658478,-20.826576,4.036420,-33.097626,-12.456123,4.106003,-33.442444,4.398659,28.789005,-2.896927,11.156803,25.120966,-13.423279,-17.695038,16.539879,-27.967102,-13.532740,14.741920,-27.669495,-0.566126,0.000000
-8.273630,-13.794769,47.880394,-13.262928,-18.048141,28.139221,-15.401602,-26.632645,-4.649895,-7.450907,-33.523239,-22.370583,-14.330027,6.452621,14.170082,-25.372879,-8.935684,-21.022844,-22.947357,-29.505997,-16.484226,-18.613770,-31.181442,-2.164242,0.229643,6.457138,10.062145,-8.658894,-11.356552,-22.501242,-10.390947,-33.531967,-13.400640,-8.142889,-33.241058,3.491920,14.922985,3.801041,9.389992,9.484785,-12.681198,-20.607822,4.752830,-33.095169,-11.749916,4.821960,-33.076797,5.095371,28.969540,-2.201645,10.820541,25.398579,-13.162582,-17.686241,17.415327,-27.937393,-13.070269,15.774502,-27.459030,-0.077776,0.000000
-8.116173,-13.589798,48.011818,-13.591093,-17.305588,28.299166,-16.563963,-25.296921,-4.541021,-9.048574,-32.299759,-22.332834,-13.855824,7.164047,14.403326,-26.116209,-7.519913,-20.840025,-24.527288,-27.722229,-16.443110,-19.990814,-29.162369,-2.089796,0.630808,6.240707,10.056860,-9.387077,-10.975693,-22.471537,-11.761080,-32.493973,-13.356160,-9.173231,-31.751114,3.573923,15.206883,3.064178,9.186556,8.839336,-13.025925,-20.901831,3.576277,-32.879837,-12.088157,3.857168,-32.498413,4.808256,29.035975,-3.401566,10.412737,24.983616,-14.217697,-18.203541,16.789978,-28.708771,-13.644399,15.229918,-28.017731,-0.652561,0.000000
-9.043411,-13.974670,47.836433,-14.954492,-16.675491,28.091112,-18.623524,-23.198990,-4.960228,-11.424747,-29.720261,-23.002674,-13.522349,7.536407,14.466932,-26.030273,-6.071732,-20.548563,-25.272228,-26.241379,-15.835057,-21.132137,-27.590195,-1.361708,0.941789,6.101578,10.157133,-9.708442,-10.121628,-22.203737,-13.288283,-31.329300,-12.886134,-11.023685,-30.381561,4.079092,15.321322,2.122070,9.266214,8.365829,-13.186981,-20.794222,2.056435,-32.599045,-11.960052,2.086181,-31.978928,4.941738,28.785229,-5.065292,10.414228,24.482124,-15.326401,-18.201082,15.648692,-29.387589,-13.708617,13.907096,-28.451309,-0.764158,0.000000
-9.157661,-14.716782,47.518028,-15.365973,-16.915253,27.802643,-19.562912,-22.586060,-5.348725,-12.748749,-28.624344,-23.745113,-13.542034,7.271530,14.544487,-25.938499,-5.856415,-20.418543,-25.202080,-26.014282,-15.660581,-21.142323,-27.327637,-1.148390,0.932467,5.993912,10.267689,-9.731659,-9.731201,-22.164124,-13.434324,-31.069336,-12.978004,-11.188976,-30.323578,3.988506,15.300278,1.976471,9.346992,8.306026,-12.850281,-20.830700,1.891955,-32.360886,-12.175411,1.952718,-31.959930,4.725775,28.718414,-5.317566,10.408072,24.412628,-15.120407,-18.277838,15.481758,-29.194336,-13.927391,13.721203,-28.382736,-0.988976,0.000000
-8.204483,-14.076950,47.264610,-14.186564,-16.981567,27.553541,-18.197670,-23.603577,-5.554616,-11.491323,-29.874298,-23.998579,-14.065747,7.023102,14.408979,-26.070297,-7.350098,-20.923885,-24.422558,-27.042526,-16.409206,-19.746067,-27.919342,-1.939604,0.439631,5.971863,10.186504,-9.438313,-10.786469,-22.788168,-11.625360,-32.121628,-14.114995,-8.545582,-31.454895,2.817842,15.060485,3.014877,9.450092,8.974195,-12.637085,-21.198622,3.926501,-32.508301,-12.969986,4.483669,-32.419922,3.973742,28.895050,-3.393402,10.748539,25.236946,-13.808563,-18.302462,17.130835,-28.372192,-14.275702,15.466870,-27.892609,-1.294733,0.000000
-9.087018,-14.138046,47.155716,-14.026105,-17.744949,27.271254,-16.055429,-25.344864,-5.759778,-7.879705,-31.824081,-23.436138,-14.525788,6.654922,14.029257,-25.435965,-8.199448,-21.314888,-23.385473,-28.272202,-16.632721,-18.826746,-29.404312,-2.229872,0.078003,6.137039,10.173412,-8.727038,-11.038895,-22.844923,-10.782292,-32.920822,-14.114893,-8.170449,-32.634262,2.800833,14.766504,3.442108,9.773863,9.552129,-12.502136,-20.685144,4.501300,-32.759506,-12.296730,4.622437,-32.922440,4.605158,28.680319,-2.754776,11.409016,25.641146,-13.329346,-17.420572,17.441086,-28.062241,-13.284634,15.463626,-27.657730,-0.356226,0.000000
-9.389025,-15.329742,46.907120,-14.184631,-18.532822,26.973335,-15.983206,-25.264175,-6.141603,-7.628340,-30.987427,-23.820141,-14.702907,6.113922,13.924873,-24.559294,-7.615082,-21.599075,-22.300570,-27.794479,-17.000250,-18.478544,-28.930145,-2.487814,0.016977,6.019547,10.337605,-8.338028,-10.011673,-23.105614,-10.746670,-31.667358,-14.761735,-8.715214,-31.302521,2.289721,14.667816,3.033615,10.052898,9.495521,-11.748428,-20.778639,4.052689,-31.751282,-12.836535,4.112115,-32.058624,4.125576,28.657038,-3.240082,11.699574,25.310614,-12.561310,-17.327377,16.458092,-26.870911,-13.542457,14.599549,-26.643066,-0.581917,0.000000
-9.618417,-13.342804,47.472809,-14.961110,-16.713699,27.748709,-18.211472,-24.222595,-5.086899,-11.509430,-31.189865,-23.083645,-14.415247,7.062836,13.759859,-24.565342,-7.207733,-21.252066,-23.079634,-26.838364,-15.799132,-19.859161,-26.972076,-1.078192,0.311301,6.284546,10.151615,-8.593339,-10.258926,-22.855385,-11.802407,-30.983582,-13.861204,-10.012195,-29.563995,3.240396,14.820346,2.651245,9.923573,9.175950,-12.698608,-20.696140,3.145626,-31.853119,-12.363258,3.112431,-31.263855,4.627924,28.646145,-3.964447,11.723837,25.075012,-14.008667,-17.158344,16.060730,-27.877899,-13.058617,14.400963,-27.151840,-0.087788,0.000000
-9.606755,-12.966248,47.826950,-14.842836,-16.959396,28.189968,-18.037663,-25.591415,-4.397914,-11.639546,-33.312668,-22.312180,-14.503795,6.850967,13.653858,-24.485867,-8.151749,-20.932621,-22.730095,-27.655304,-14.967269,-19.520424,-27.332870,-0.267065,0.205200,6.471512,10.056717,-8.241613,-10.776627,-22.658619,-11.160741,-31.764694,-13.349610,-9.767735,-30.258179,3.671295,14.785455,3.154465,9.855682,9.718729,-12.823257,-20.570204,4.071216,-32.212173,-12.045381,3.598829,-31.464050,4.863066,28.659702,-3.178543,11.709702,25.827965,-13.949081,-17.062323,17.649761,-28.357681,-12.831495,15.876773,-27.646500,0.099085,0.000000
-9.265919,-13.367493,47.215431,-13.837348,-17.394958,27.433996,-15.819140,-25.499588,-5.369878,-8.425225,-32.076019,-23.253830,-14.999401,6.301193,13.539049,-24.168083,-8.529861,-21.911938,-21.691158,-27.974930,-16.807726,-18.215954,-27.798019,-2.221249,-0.209205,6.263718,10.157848,-7.771053,-10.692657,-23.586500,-9.757977,-31.479843,-15.272556,-7.936981,-30.092972,1.830502,14.489709,3.488403,10.160065,10.143878,-12.086655,-21.093803,5.215806,-31.401489,-13.389994,5.099317,-30.911606,3.633326,28.679409,-2.255203,12.183569,26.175949,-12.468430,-17.155540,18.080544,-26.766602,-13.571591,16.306427,-26.270905,-0.584343,0.000000
-10.400833,-12.521942,47.088799,-15.327860,-16.041122,27.285643,-18.103268,-24.035889,-5.504067,-11.384020,-31.663269,-23.212626,-14.566290,7.436432,13.532194,-24.480803,-6.946259,-21.745638,-23.333582,-26.277298,-16.336050,-20.156651,-25.994873,-1.643734,0.204752,6.251434,10.143734,-8.512484,-10.330124,-23.355957,-11.964590,-30.587555,-14.729420,-10.035393,-28.884155,2.390848,14.671228,2.465546,10.177559,9.484890,-13.021393,-20.909138,3.246808,-31.830109,-13.007185,2.903816,-30.969543,3.991243,28.411367,-4.170731,12.254351,25.585184,-14.529572,-17.013668,16.799994,-28.373077,-13.353622,14.939440,-27.555695,-0.410856,0.000000
-10.368500,-12.431473,47.319389,-15.441092,-16.295242,27.595654,-18.459663,-25.023880,-5.023296,-11.915481,-33.279587,-22.580660,-14.557642,7.428955,13.542465,-24.832525,-7.406342,-21.477873,-23.600090,-26.711258,-15.868753,-19.979874,-26.333115,-1.269670,0.160915,6.280869,10.075785,-8.508905,-10.760239,-23.104134,-11.721941,-31.210937,-14.172471,-9.755428,-29.513657,2.884470,14.682871,2.743454,10.071735,9.752142,-13.197281,-20.771511,3.792953,-32.244751,-12.632684,3.248839,-31.330276,4.303844,28.457697,-3.690292,12.136379,26.002386,-14.544266,-16.983459,17.702223,-28.782013,-13.160715,15.717386,-28.002914,-0.255009,0.000000
-9.707181,-14.646759,46.648239,-14.311674,-18.555786,26.862576,-16.499821,-26.426239,-6.004585,-9.033800,-32.846405,-23.712183,-15.371901,5.714050,13.472178,-23.885273,-8.848511,-22.104790,-20.944866,-28.328720,-17.106184,-17.221279,-28.286102,-2.573701,-0.564068,5.946686,10.268002,-7.394172,-10.665802,-23.621300,-8.835711,-31.728821,-15.484369,-6.794517,-30.569763,1.549145,14.211776,3.694565,10.442684,10.829450,-11.538361,-20.944553,6.355889,-31.233856,-13.472007,5.935093,-30.947952,3.483315,28.484978,-1.603760,12.581741,27.132263,-11.555237,-16.913803,19.785988,-26.364471,-13.669495,17.709419,-26.055206,-0.768959,0.000000
