Hand 0 Finger 0 Metacarpal Bone X,Hand 0 Finger 0 Metacarpal Bone Y,Hand 0 Finger 0 Metacarpal Bone Z,Hand 0 Finger 0 Proximal Bone X,Hand 0 Finger 0 Proximal Bone Y,Hand 0 Finger 0 Proximal Bone Z,Hand 0 Finger 0 Intermediate Bone X,Hand 0 Finger 0 Intermediate Bone Y,Hand 0 Finger 0 Intermediate Bone Z,Hand 0 Finger 0 Distal Bone X,Hand 0 Finger 0 Distal Bone Y,Hand 0 Finger 0 Distal Bone Z,Hand 0 Finger 1 Metacarpal Bone X,Hand 0 Finger 1 Metacarpal Bone Y,Hand 0 Finger 1 Metacarpal Bone Z,Hand 0 Finger 1 Proximal Bone X,Hand 0 Finger 1 Proximal Bone Y,Hand 0 Finger 1 Proximal Bone Z,Hand 0 Finger 1 Intermediate Bone X,Hand 0 Finger 1 Intermediate Bone Y,Hand 0 Finger 1 Intermediate Bone Z,Hand 0 Finger 1 Distal Bone X,Hand 0 Finger 1 Distal Bone Y,Hand 0 Finger 1 Distal Bone Z,Hand 0 Finger 2 Metacarpal Bone X,Hand 0 Finger 2 Metacarpal Bone Y,Hand 0 Finger 2 Metacarpal Bone Z,Hand 0 Finger 2 Proximal Bone X,Hand 0 Finger 2 Proximal Bone Y,Hand 0 Finger 2 Proximal Bone Z,Hand 0 Finger 2 Intermediate Bone X,Hand 0 Finger 2 Intermediate Bone Y,Hand 0 Finger 2 Intermediate Bone Z,Hand 0 Finger 2 Distal Bone X,Hand 0 Finger 2 Distal Bone Y,Hand 0 Finger 2 Distal Bone Z,Hand 0 Finger 3 Metacarpal Bone X,Hand 0 Finger 3 Metacarpal Bone Y,Hand 0 Finger 3 Metacarpal Bone Z,Hand 0 Finger 3 Proximal Bone X,Hand 0 Finger 3 Proximal Bone Y,Hand 0 Finger 3 Proximal Bone Z,Hand 0 Finger 3 Intermediate Bone X,Hand 0 Finger 3 Intermediate Bone Y,Hand 0 Finger 3 Intermediate Bone Z,Hand 0 Finger 3 Distal Bone X,Hand 0 Finger 3 Distal Bone Y,Hand 0 Finger 3 Distal Bone Z,Hand 0 Finger 4 Metacarpal Bone X,Hand 0 Finger 4 Metacarpal Bone Y,Hand 0 Finger 4 Metacarpal Bone Z,Hand 0 Finger 4 Proximal Bone X,Hand 0 Finger 4 Proximal Bone Y,Hand 0 Finger 4 Proximal Bone Z,Hand 0 Finger 4 Intermediate Bone X,Hand 0 Finger 4 Intermediate Bone Y,Hand 0 Finger 4 Intermediate Bone Z,Hand 0 Finger 4 Distal Bone X,Hand 0 Finger 4 Distal Bone Y,Hand 0 Finger 4 Distal Bone Z,Hand 1 Finger 0 Metacarpal Bone X,Hand 1 Finger 0 Metacarpal Bone Y,Hand 1 Finger 0 Metacarpal Bone Z,Hand 1 Finger 0 Proximal Bone X,Hand 1 Finger 0 Proximal Bone Y,Hand 1 Finger 0 Proximal Bone Z,Hand 1 Finger 0 Intermediate Bone X,Hand 1 Finger 0 Intermediate Bone Y,Hand 1 Finger 0 Intermediate Bone Z,Hand 1 Finger 0 Distal Bone X,Hand 1 Finger 0 Distal Bone Y,Hand 1 Finger 0 Distal Bone Z,Hand 1 Finger 1 Metacarpal Bone X,Hand 1 Finger 1 Metacarpal Bone Y,Hand 1 Finger 1 Metacarpal Bone Z,Hand 1 Finger 1 Proximal Bone X,Hand 1 Finger 1 Proximal Bone Y,Hand 1 Finger 1 Proximal Bone Z,Hand 1 Finger 1 Intermediate Bone X,Hand 1 Finger 1 Intermediate Bone Y,Hand 1 Finger 1 Intermediate Bone Z,Hand 1 Finger 1 Distal Bone X,Hand 1 Finger 1 Distal Bone Y,Hand 1 Finger 1 Distal Bone Z,Hand 1 Finger 2 Metacarpal Bone X,Hand 1 Finger 2 Metacarpal Bone Y,Hand 1 Finger 2 Metacarpal Bone Z,Hand 1 Finger 2 Proximal Bone X,Hand 1 Finger 2 Proximal Bone Y,Hand 1 Finger 2 Proximal Bone Z,Hand 1 Finger 2 Intermediate Bone X,Hand 1 Finger 2 Intermediate Bone Y,Hand 1 Finger 2 Intermediate Bone Z,Hand 1 Finger 2 Distal Bone X,Hand 1 Finger 2 Distal Bone Y,Hand 1 Finger 2 Distal Bone Z,Hand 1 Finger 3 Metacarpal Bone X,Hand 1 Finger 3 Metacarpal Bone Y,Hand 1 Finger 3 Metacarpal Bone Z,Hand 1 Finger 3 Proximal Bone X,Hand 1 Finger 3 Proximal Bone Y,Hand 1 Finger 3 Proximal Bone Z,Hand 1 Finger 3 Intermediate Bone X,Hand 1 Finger 3 Intermediate Bone Y,Hand 1 Finger 3 Intermediate Bone Z,Hand 1 Finger 3 Distal Bone X,Hand 1 Finger 3 Distal Bone Y,Hand 1 Finger 3 Distal Bone Z,Hand 1 Finger 4 Metacarpal Bone X,Hand 1 Finger 4 Metacarpal Bone Y,Hand 1 Finger 4 Metacarpal Bone Z,Hand 1 Finger 4 Proximal Bone X,Hand 1 Finger 4 Proximal Bone Y,Hand 1 Finger 4 Proximal Bone Z,Hand 1 Finger 4 Intermediate Bone X,Hand 1 Finger 4 Intermediate Bone Y,Hand 1 Finger 4 Intermediate Bone Z,Hand 1 Finger 4 Distal Bone X,Hand 1 Finger 4 Distal Bone Y,Hand 1 Finger 4 Distal Bone Z,Hand sign
-9.392075,7.274475,48.969242,9.935577,7.787476,43.637936,41.534889,6.450165,33.059582,59.372704,2.265564,24.153286,6.732864,12.831146,13.716114,33.973122,9.178192,-23.401669,45.289478,10.073700,-45.919590,52.589142,3.325043,-55.131958,-5.245079,10.480377,4.711193,16.542320,3.281342,-36.203484,26.187359,0.586731,-63.358406,33.170517,-7.613678,-74.667755,-17.541702,4.324127,0.936863,-3.251183,-4.822418,-38.431816,3.051170,-9.406952,-64.657974,9.101463,-17.770233,-76.225906,-28.713661,-5.225861,1.256260,-22.436989,-15.114685,-34.441635,-21.671364,-20.867767,-54.261658,-17.184090,-28.859497,-62.148537,0.000000,-1.514404,-4.775360,50.309948,-18.939743,0.923035,41.995174,-46.801750,7.985748,25.068066,-60.238945,7.613220,10.204510,-7.280663,11.206238,15.133266,-27.270737,19.206268,-26.749018,-35.782684,21.720520,-49.562057,-42.573627,13.675140,-57.113876,5.518669,7.598877,8.067043,-8.843887,12.116699,-37.158867,-15.540024,12.540588,-64.949356,-22.817654,4.060333,-75.010147,17.178268,-0.160522,5.000416,8.730072,0.453491,-37.912445,3.352142,-2.041229,-64.341637,-4.335602,-10.826782,-74.292343,26.750122,-11.385468,4.854794,24.733162,-12.950745,-33.378338,22.927994,-16.430389,-53.375267,16.012825,-23.615814,-60.178066,0.000000
-9.452110,7.139465,48.984413,9.861763,7.778992,43.641624,41.466042,6.711334,33.074509,59.386101,2.794403,24.225121,6.767059,12.755524,13.772938,34.013790,9.102325,-23.324703,45.315231,10.038391,-45.840858,52.580074,3.326385,-55.079643,-5.222603,10.493286,4.734013,16.586754,3.283508,-36.164902,26.241936,0.590546,-63.303101,33.206184,-7.571777,-74.635040,-17.535454,4.394623,0.930161,-3.218834,-4.745392,-38.430794,3.112144,-9.346283,-64.626007,9.158562,-17.695221,-76.185875,-28.729759,-5.123810,1.213951,-22.439507,-14.963135,-34.489311,-21.670616,-20.700256,-54.296421,-17.201378,-28.678802,-62.180367,0.000000,-1.473343,-4.748444,50.315750,-18.926147,0.894196,42.014046,-46.831875,7.805145,25.097404,-60.249828,7.231598,10.240158,-7.244301,11.232635,15.123619,-27.316360,19.227997,-26.747894,-35.932549,21.604187,-49.491047,-42.737431,13.414764,-56.903763,5.525627,7.591034,8.052166,-8.879234,12.171570,-37.164074,-15.636837,12.683807,-64.956726,-22.975754,4.237061,-75.023422,17.173973,-0.185822,4.979771,8.692162,0.478424,-37.934181,3.289986,-1.933319,-64.390549,-4.418770,-10.691864,-74.360191,26.741478,-11.417267,4.831337,24.702385,-12.964966,-33.409122,22.915138,-16.399017,-53.447151,16.021584,-23.570923,-60.302834,0.000000
-9.357376,6.802734,49.072880,9.946693,7.641571,43.747517,41.557510,6.897736,33.223820,59.494820,3.128387,24.401447,6.782646,12.691986,13.833359,34.016289,9.157562,-23.347519,45.354637,10.141968,-45.865509,52.623257,3.546936,-55.147026,-5.219124,10.446136,4.815762,16.555359,3.326935,-36.181301,26.197575,0.599396,-63.350250,33.112411,-7.517426,-74.731628,-17.533852,4.349609,1.009399,-3.231544,-4.719879,-38.435699,3.120018,-9.417084,-64.633713,9.134773,-17.791809,-76.184280,-28.734406,-5.156342,1.253330,-22.425667,-14.913971,-34.515388,-21.589409,-20.728363,-54.312187,-17.126442,-28.730652,-62.155087,0.000000,-1.525551,-4.663940,50.364395,-18.970039,0.888000,41.974876,-46.899803,7.630432,24.990562,-60.466106,6.960083,10.212128,-7.193161,11.313385,15.100319,-27.291618,19.150085,-26.845381,-35.943329,21.342560,-49.663540,-42.770466,13.176697,-57.157043,5.535149,7.554291,8.030949,-8.888878,11.953491,-37.253750,-15.625000,12.317017,-65.159607,-22.930916,3.950470,-75.437744,17.154541,-0.275391,4.965595,8.610046,0.170227,-37.998066,3.173256,-2.460052,-64.535507,-4.499619,-11.200256,-74.665833,26.719482,-11.502014,4.832119,24.594452,-13.283508,-33.436890,22.762917,-16.941040,-53.537491,15.931229,-24.124542,-60.525093,0.000000
-9.319595,6.883057,49.057339,9.995224,7.593628,43.743313,41.585285,6.670776,33.162067,59.401314,2.801270,24.158733,6.808838,12.674835,13.817360,33.937042,9.294586,-23.365480,45.186123,10.555511,-45.924511,52.493370,4.055237,-55.268250,-5.201065,10.469025,4.808521,16.467514,3.422791,-36.203335,26.011124,0.802185,-63.397057,32.923698,-7.355560,-74.733765,-17.523911,4.383850,1.006214,-3.306046,-4.670227,-38.447121,2.979935,-9.348755,-64.648682,9.010628,-17.784058,-76.142319,-28.739548,-5.108215,1.250034,-22.481567,-14.887390,-34.519459,-21.651169,-20.727112,-54.302063,-17.131943,-28.775421,-62.081497,0.000000,-1.534752,-4.671814,50.337933,-18.974174,0.912323,41.953259,-46.902828,7.691742,24.974041,-60.501385,7.032501,10.206028,-7.225349,11.290924,15.109390,-27.278656,19.142242,-26.837156,-35.842972,21.427856,-49.704254,-42.644611,13.313721,-57.294510,5.516548,7.564789,8.037926,-8.895180,11.959167,-37.244888,-15.594284,12.355225,-65.164162,-22.879330,4.015411,-75.517868,17.153664,-0.239136,4.966187,8.584572,0.202972,-37.995819,3.113533,-2.399323,-64.535835,-4.573036,-11.101410,-74.724533,26.749413,-11.442230,4.825451,24.568947,-13.214996,-33.449783,22.658928,-16.843719,-53.555389,15.801765,-24.000275,-60.568665,0.000000
-9.330925,7.175476,48.981949,9.996849,7.633636,43.673683,41.567059,6.258148,33.071327,59.270309,2.049957,23.999981,6.830307,12.719940,13.751762,33.982723,9.166138,-23.387857,45.276047,10.332367,-45.925964,52.553791,3.673248,-55.151634,-5.168556,10.504059,4.754833,16.482582,3.283752,-36.227463,26.018677,0.553558,-63.417202,32.901527,-7.763519,-74.638359,-17.506134,4.431885,0.974716,-3.317123,-4.789093,-38.446770,2.949287,-9.585052,-64.637329,8.959557,-18.167633,-76.033684,-28.753136,-5.022797,1.259007,-22.509277,-14.988678,-34.468094,-21.652145,-20.989624,-54.184898,-17.102303,-29.189117,-61.790611,0.000000,-1.552139,-4.610748,50.340424,-18.999763,0.906464,41.923912,-46.924454,7.534515,24.881889,-60.476479,6.725861,10.083038,-7.231232,11.310486,15.088074,-27.318764,19.081940,-26.876585,-35.933125,21.274750,-49.728264,-42.731277,13.096069,-57.277618,5.501335,7.573151,8.029915,-8.915760,11.921814,-37.265182,-15.650883,12.267303,-65.170273,-22.956703,3.878418,-75.501015,17.145958,-0.225616,4.968517,8.586746,0.182281,-38.002842,3.105774,-2.431305,-64.546440,-4.593987,-11.148865,-74.728668,26.757584,-11.416199,4.843845,24.579781,-13.227936,-33.436703,22.653053,-16.875458,-53.541069,15.783813,-24.048676,-60.535095,0.000000
-9.308853,7.302765,48.965919,10.031357,7.619781,43.671631,41.622421,5.938904,33.139862,59.314297,1.422485,24.178612,6.874886,12.717285,13.736153,34.022011,8.993713,-23.382786,45.332848,10.028320,-45.896770,52.594978,3.233887,-55.027050,-5.130791,10.537354,4.731468,16.504143,3.162842,-36.222866,26.053673,0.327515,-63.380886,32.943115,-8.073883,-74.534271,-17.488541,4.506348,0.953362,-3.352913,-4.832703,-38.447231,2.883369,-9.697235,-64.622887,8.901451,-18.337830,-75.968246,-28.771339,-4.905182,1.251480,-22.558708,-14.963806,-34.451752,-21.696678,-21.025543,-54.133694,-17.121941,-29.282654,-61.659576,0.000000,-1.572365,-4.685089,50.357121,-18.971062,0.958832,41.936771,-46.836975,7.874603,24.914196,-60.377785,7.316528,10.116962,-7.264801,11.283112,15.088108,-27.366566,18.971802,-26.902950,-35.979137,21.290955,-49.873917,-42.752480,13.353577,-57.648232,5.472237,7.566589,8.039433,-8.963604,11.803680,-37.294704,-15.664352,12.107178,-65.292397,-22.848282,3.807068,-75.779770,17.137611,-0.204224,4.989120,8.581108,0.135437,-38.002415,3.149384,-2.522217,-64.614548,-4.429436,-11.191254,-74.931969,26.778023,-11.365601,4.869320,24.617943,-13.183838,-33.416088,22.743843,-16.838989,-53.567131,15.976662,-23.994843,-60.648003,0.000000
-9.222313,7.269775,48.973976,10.125259,7.365356,43.673737,41.715401,5.307831,33.153168,59.395287,0.567017,24.238930,6.923386,12.675110,13.762600,34.024063,8.916870,-23.382788,45.310970,9.915009,-45.899803,52.544407,3.064911,-55.007084,-5.097557,10.545319,4.755440,16.494781,3.141174,-36.217075,26.028183,0.252869,-63.360378,32.888016,-8.213501,-74.473381,-17.474281,4.557495,0.970081,-3.378082,-4.806519,-38.445797,2.847641,-9.738861,-64.600372,8.839767,-18.455505,-75.892982,-28.788727,-4.812653,1.253578,-22.605042,-14.887329,-34.459282,-21.741280,-20.995605,-54.121235,-17.180832,-29.292603,-61.605480,0.000000,-1.592323,-4.812195,50.325539,-18.968185,1.028900,41.996811,-46.794716,8.303802,25.075401,-60.306786,8.005096,10.256012,-7.295334,11.235596,15.119099,-27.338554,19.010834,-26.868607,-35.901340,21.252319,-49.783302,-42.642891,13.161224,-57.406120,5.467903,7.562042,8.060577,-8.893017,11.890289,-37.268284,-15.562500,12.130463,-65.202095,-22.781021,3.689240,-75.497887,17.144127,-0.185699,5.000637,8.662544,0.256622,-37.984009,3.255486,-2.423553,-64.523201,-4.377174,-11.199554,-74.652580,26.782730,-11.347626,4.859821,24.703453,-13.059845,-33.417671,22.853943,-16.694489,-53.507603,16.015480,-23.886322,-60.454189,0.000000
-9.192146,7.303558,48.964939,10.164238,7.246338,43.682125,41.749153,4.859314,33.205395,59.345871,-0.225952,24.328922,6.954994,12.668152,13.772404,34.015556,8.822052,-23.398727,45.265659,9.674744,-45.918030,52.454102,2.677795,-54.928444,-5.079254,10.549042,4.756680,16.482765,3.036133,-36.228958,25.993187,-0.047424,-63.346142,32.814465,-8.689880,-74.325363,-17.466141,4.579163,0.972828,-3.384361,-4.894318,-38.444054,2.844559,-10.036835,-64.546112,8.816162,-18.931335,-75.705338,-28.808411,-4.751648,1.240475,-22.635315,-14.928528,-34.465965,-21.752037,-21.201843,-54.071297,-17.180870,-29.607178,-61.437019,0.000000,-1.761147,-5.290985,50.281784,-19.102211,0.645386,41.959793,-46.890007,8.260284,25.098381,-60.481995,8.467010,10.314278,-7.389420,11.067413,15.206486,-27.399307,19.008270,-26.793438,-36.005100,21.288971,-49.705124,-42.704201,13.265900,-57.374443,5.416023,7.501068,8.160004,-8.945477,11.987732,-37.189987,-15.735054,12.077423,-65.049294,-22.916946,3.513580,-75.247620,17.133202,-0.168457,5.072029,8.745735,0.537079,-37.930649,3.348091,-2.107574,-64.440323,-4.232773,-10.906342,-74.573807,26.800728,-11.301300,4.871723,24.844688,-12.654877,-33.413231,23.025482,-16.118591,-53.491165,16.212868,-23.281921,-60.456749,0.000000
-9.264793,7.316467,48.966030,10.088860,7.352325,43.682034,41.682030,5.079437,33.228535,59.262054,-0.045502,24.385410,6.906677,12.692230,13.761181,34.024204,8.903412,-23.372025,45.319099,9.764099,-45.853619,52.522141,2.726349,-54.782196,-5.114113,10.546021,4.739223,16.481224,3.118073,-36.220852,25.991913,0.151886,-63.349960,32.827843,-8.437469,-74.324142,-17.481262,4.540253,0.955009,-3.392616,-4.849640,-38.448257,2.792824,-9.845367,-64.587296,8.767815,-18.649353,-75.791534,-28.788002,-4.834076,1.230515,-22.614738,-14.962982,-34.466835,-21.784126,-21.172272,-54.089462,-17.229752,-29.557892,-61.473553,0.000000,-1.711510,-5.441895,50.217537,-19.120529,0.555481,42.103096,-47.007553,8.353699,25.530029,-60.513458,8.721710,10.767372,-7.435745,10.968384,15.249336,-27.457634,19.048859,-26.673080,-36.086945,21.277557,-49.413979,-42.705658,13.025604,-56.782669,5.425499,7.532013,8.195889,-8.870735,12.219055,-37.078007,-15.594856,12.360718,-64.795616,-22.716240,3.612762,-74.705750,17.167557,-0.081207,5.098373,8.966988,0.992401,-37.829994,3.800240,-1.287354,-64.270065,-3.714455,-10.083191,-74.299263,26.787384,-11.262299,4.889603,25.079109,-12.200500,-33.326519,23.496140,-15.266724,-53.316143,16.660789,-22.394745,-60.159924,0.000000
-9.425362,7.628876,48.902737,9.939178,7.789490,43.671497,41.542934,5.682556,33.261295,59.067005,0.559662,24.363041,6.834824,12.794617,13.675018,34.087265,8.876160,-23.327816,45.455894,9.834564,-45.809277,52.707111,2.988281,-54.878666,-5.148384,10.580658,4.647644,16.560959,3.086487,-36.190586,26.099754,0.394592,-63.379230,32.955803,-7.890808,-74.591446,-17.496834,4.526764,0.876240,-3.296303,-4.884491,-38.425541,2.916595,-9.539307,-64.652115,8.907616,-18.017456,-76.096405,-28.765663,-4.914795,1.214714,-22.498207,-15.025391,-34.427872,-21.656265,-20.942444,-54.159386,-17.102684,-29.137573,-61.748886,0.000000,-1.718376,-5.382935,50.159096,-19.076824,0.901093,42.169449,-46.905518,9.268799,25.791084,-60.374405,10.065002,11.059601,-7.368385,11.040985,15.250351,-27.529049,18.928802,-26.698450,-36.350937,20.539276,-49.242897,-42.860451,11.859741,-56.098167,5.478119,7.514130,8.200256,-8.795959,12.252625,-37.037403,-15.487392,12.438263,-64.712219,-22.577972,3.699219,-74.569008,17.190178,-0.142456,5.128151,9.138702,1.174011,-37.731655,4.217072,-0.690521,-64.194191,-3.201233,-9.284119,-74.385704,26.682289,-11.442291,4.955650,25.196167,-12.071930,-33.184155,23.908081,-14.678253,-53.179291,17.131432,-21.642181,-60.140808,0.000000
-9.499535,7.640167,48.885769,9.869537,7.966370,43.680828,41.488388,6.179016,33.258099,59.007942,1.286133,24.243160,6.808990,12.811951,13.663288,34.092728,8.953033,-23.306797,45.451195,10.066956,-45.828922,52.726341,3.386658,-55.056557,-5.154823,10.578064,4.633648,16.637321,3.132599,-36.174114,26.258545,0.542999,-63.367249,33.174370,-7.649689,-74.651276,-17.498337,4.515381,0.850262,-3.217148,-4.831635,-38.434738,3.070999,-9.348755,-64.688400,9.107056,-17.722412,-76.207153,-28.762512,-4.949005,1.183281,-22.462440,-14.922943,-34.472641,-21.655174,-20.557007,-54.336468,-17.134796,-28.562256,-62.162521,0.000000,-1.715782,-5.440063,50.107925,-19.011841,0.981232,42.096741,-46.755562,9.619202,25.709152,-60.293930,10.685669,11.011509,-7.262436,11.080597,15.276661,-27.469322,19.116180,-26.638815,-36.397659,20.599243,-49.064983,-42.906448,11.794525,-55.609734,5.551338,7.463898,8.218945,-8.685913,12.492279,-36.951580,-15.288300,13.111725,-64.673538,-22.389534,4.677277,-74.678741,17.207161,-0.267303,5.135979,9.229126,1.391632,-37.652988,4.494507,0.101044,-64.196342,-2.875221,-8.091064,-74.688004,26.565041,-11.690735,4.948261,25.162628,-11.995117,-33.134583,24.062210,-14.119598,-53.196449,17.336945,-20.804687,-60.412434,0.000000
-9.415726,7.599762,48.874454,9.949913,7.700928,43.603756,41.545456,5.582184,33.071476,59.135269,0.675903,24.053593,6.850800,12.788757,13.700752,34.161354,8.760681,-23.290386,45.538551,9.762268,-45.851841,52.804787,3.178040,-55.241154,-5.107323,10.561890,4.668915,16.779243,2.957031,-36.134251,26.562889,0.163513,-63.272377,33.536583,-8.056946,-74.582794,-17.473198,4.553589,0.859253,-3.090569,-4.957306,-38.424423,3.387566,-9.743469,-64.601730,9.487587,-18.220184,-76.074554,-28.801476,-4.830383,1.142384,-22.415428,-14.906616,-34.522259,-21.496712,-20.657837,-54.383110,-17.006523,-28.660736,-62.285000,0.000000,-1.665894,-5.336761,50.097126,-18.920319,1.094116,41.999088,-46.603535,9.709595,25.490147,-60.241608,10.784363,10.809818,-7.234703,11.112000,15.273411,-27.332695,19.216736,-26.629004,-36.073250,21.018372,-49.205353,-42.612503,12.463135,-56.032867,5.584633,7.479187,8.192707,-8.601318,12.513733,-36.965435,-15.007874,13.418182,-64.818573,-22.050865,5.297668,-75.180252,17.218643,-0.287781,5.116318,9.231194,1.343689,-37.655174,4.601402,0.243683,-64.288986,-2.708519,-7.689148,-75.053673,26.542946,-11.740601,4.941776,25.112328,-12.084961,-33.126301,24.100044,-14.089966,-53.265114,17.457771,-20.606445,-60.723606,0.000000
-9.356834,7.657623,48.881836,9.997780,7.549591,43.553101,41.551933,5.040192,32.955193,59.143791,-0.084839,23.996029,6.811974,12.837463,13.677971,34.159119,8.809723,-23.310211,45.582123,9.922089,-45.888935,52.927437,3.594635,-55.434273,-5.130135,10.543610,4.666256,16.795082,2.924896,-36.134468,26.615219,0.226044,-63.311691,33.629517,-7.779205,-74.796623,-17.479515,4.486481,0.869247,-3.030434,-5.091644,-38.407249,3.525894,-9.884735,-64.604065,9.664307,-18.230377,-76.199509,-28.794319,-4.913849,1.166199,-22.307945,-15.099762,-34.485699,-21.264503,-20.951447,-54.328796,-16.748543,-28.934967,-62.269787,0.000000,-1.748894,-5.387756,50.110744,-18.947163,1.152161,41.974285,-46.589565,9.989258,25.473759,-60.451782,11.350983,10.923244,-7.239113,11.127563,15.283314,-27.301510,19.133881,-26.688385,-35.962616,20.945312,-49.434940,-42.529106,12.571686,-56.629112,5.562569,7.438232,8.196308,-8.651779,12.345245,-37.027069,-15.103527,13.070068,-64.941536,-22.171215,4.998871,-75.524460,17.195915,-0.333710,5.116619,9.134796,1.136841,-37.710022,4.389725,-0.201843,-64.378258,-2.941902,-8.133392,-75.256729,26.563469,-11.738037,4.929722,25.025764,-12.246124,-33.184525,23.883171,-14.464050,-53.361126,17.252159,-20.980408,-60.925125,0.000000
-9.372452,7.781281,48.877953,9.968468,7.576111,43.492615,41.475323,4.870178,32.795853,58.996426,-0.415497,23.780334,6.762352,12.886963,13.625671,34.079437,9.070862,-23.332502,45.461334,10.516479,-45.945259,52.882168,4.386230,-55.596584,-5.159805,10.543030,4.633926,16.700760,3.129669,-36.162079,26.419464,0.784760,-63.419716,33.472473,-7.022705,-75.033562,-17.489082,4.432922,0.851364,-3.058487,-5.042389,-38.414555,3.462669,-9.622437,-64.662430,9.656654,-17.840759,-76.327599,-28.772415,-5.011719,1.169373,-22.269012,-15.201843,-34.468449,-21.209671,-21.007660,-54.326649,-16.638458,-28.959717,-62.288750,0.000000,-1.842659,-5.628479,50.101891,-19.054848,0.912872,41.997429,-46.732986,9.776459,25.564880,-60.657745,11.202789,11.068123,-7.229309,11.072052,15.322922,-27.256710,19.320404,-26.635933,-35.948612,21.233521,-49.364548,-42.550350,12.890900,-56.574020,5.558266,7.376923,8.240349,-8.650856,12.501831,-36.987144,-15.207275,13.236511,-64.854500,-22.354027,5.112030,-75.348984,17.177193,-0.407867,5.133915,9.102234,1.199066,-37.716576,4.244743,-0.208344,-64.351196,-3.161232,-8.217987,-75.132065,26.546135,-11.804657,4.892723,24.977547,-12.244476,-33.253563,23.726654,-14.569061,-53.416874,17.044235,-21.143463,-60.910488,0.000000
-9.324890,7.673553,48.908119,10.005371,7.365387,43.457420,41.472984,4.438721,32.652435,58.957047,-1.013184,23.601135,6.701035,12.907837,13.631523,34.000336,9.424713,-23.349426,45.377396,11.206177,-45.989613,52.901390,5.296326,-55.726986,-5.196533,10.490173,4.672066,16.683258,3.317566,-36.163120,26.452057,1.130310,-63.430557,33.612206,-6.608124,-75.040436,-17.495567,4.312256,0.882454,-2.984467,-5.101532,-38.416908,3.677887,-9.774048,-64.628265,10.012238,-18.054596,-76.192673,-28.765999,-5.150787,1.144032,-22.158264,-15.366150,-34.525688,-20.983131,-21.273193,-54.404213,-16.354134,-29.209503,-62.402176,0.000000,-1.806885,-5.643036,50.115265,-19.051788,0.919281,42.094322,-46.762192,9.809540,25.740738,-60.550682,11.162750,11.173622,-7.249847,11.011047,15.329254,-27.231026,19.491699,-26.548065,-35.889885,21.825073,-49.262756,-42.584682,13.662628,-56.568325,5.553230,7.406769,8.243721,-8.688370,12.532013,-36.972069,-15.306236,13.172211,-64.781639,-22.485092,4.896881,-75.079132,17.178391,-0.362030,5.113258,9.061485,1.153198,-37.755600,4.121933,-0.518402,-64.328529,-3.328743,-8.766632,-74.892509,26.580284,-11.729584,4.851574,24.971436,-12.255035,-33.313435,23.656029,-14.779419,-53.437515,16.939606,-21.510773,-60.767136,0.000000
-9.378036,7.951508,48.876991,9.962975,7.849426,43.452278,41.476917,5.139465,32.742599,58.977612,-0.414429,23.817482,6.501595,13.116272,13.481171,33.815399,10.040833,-23.453440,45.185387,12.321899,-46.115158,52.882095,6.742279,-55.930397,-5.336349,10.443787,4.595608,16.539505,3.565613,-36.225044,26.240631,1.782166,-63.581421,33.518463,-5.713074,-75.283417,-17.541519,4.034363,0.873566,-2.991104,-5.296814,-38.404179,3.650146,-9.795349,-64.687431,10.108337,-17.953827,-76.276390,-28.681938,-5.589783,1.202950,-22.029266,-15.914490,-34.427849,-20.905029,-21.830017,-54.370827,-16.241539,-29.696350,-62.468658,0.000000,-1.759666,-5.497559,50.150360,-19.042068,0.913940,42.081512,-46.752834,9.515320,25.589867,-60.424435,10.662415,10.898636,-7.329613,10.997467,15.313114,-27.315426,19.259888,-26.574915,-35.904633,21.598053,-49.335026,-42.568062,13.478668,-56.748940,5.513252,7.473633,8.218948,-8.795509,12.325897,-37.009014,-15.459320,12.782745,-64.805679,-22.620987,4.428925,-75.076492,17.185974,-0.231415,5.096962,8.966568,1.021027,-37.784824,3.895248,-0.916840,-64.310028,-3.572113,-9.325653,-74.761864,26.675568,-11.527496,4.859810,24.976692,-12.242096,-33.319160,23.560257,-14.911652,-53.434113,16.841492,-21.713226,-60.722542,0.000000
